lat	lon	source
43.3958333333333	7.85611111111111	UVP6
43.395833333333336	7.875	UVP6
43.5566666666667	7.48472222222222	UVP6
43.39333333333333	7.88	UVP6
43.4069444444444	7.83222222222222	UVP6
43.4044444444444	7.83694444444444	UVP6
43.3819444444444	7.90083333333333	UVP6
43.405	7.855	UVP6
43.4152777777778	7.8125	UVP6
43.4966666666667	7.54972222222222	UVP6
43.39833333333333	7.816388888888889	UVP6
43.4125	7.81722222222222	UVP6
43.6219444444444	7.28861111111111	UVP6
43.40638888888889	7.848611111111111	UVP6
43.415	7.8341666666666665	UVP6
43.5736111111111	7.55611111111111	UVP6
43.4930555555556	7.55361111111111	UVP6
43.4794444444444	7.65972222222222	UVP6
43.41222222222222	7.839166666666666	UVP6
43.4219444444444	7.79333333333333	UVP6
43.3975	7.87083333333333	UVP6
