cycle	depth	nb_image	juld	nb_object	conc_object	PhaseName	wmo	date	lat	lon
1	760.0999755859375	115	26705.056851851852	0	0	NPAR	1902593	2023-02-12T01:21:52Z	-48.785227500000005	72.34614583333334
1	739.70001220703125	120	26705.05957175926	0	0	NPAR	1902593	2023-02-12T01:25:47Z	-48.785227500000005	72.34614583333334
1	719.79998779296875	115	26705.062291666665	0	0	NPAR	1902593	2023-02-12T01:29:42Z	-48.785227500000005	72.34614583333334
1	700.79998779296875	105	26705.064837962964	0	0	NPAR	1902593	2023-02-12T01:33:22Z	-48.785227500000005	72.34614583333334
1	679.79998779296875	100	26705.067210648147	0	0	NPAR	1902593	2023-02-12T01:36:47Z	-48.785227500000005	72.34614583333334
1	659.70001220703125	100	26705.069525462965	0	0	NPAR	1902593	2023-02-12T01:40:07Z	-48.785227500000005	72.34614583333334
1	639.79998779296875	105	26705.071898148148	0	0	NPAR	1902593	2023-02-12T01:43:32Z	-48.785227500000005	72.34614583333334
1	619.9000244140625	110	26705.074398148146	0	0	NPAR	1902593	2023-02-12T01:47:08Z	-48.785227500000005	72.34614583333334
1	599.79998779296875	125	26705.07710648148	0	0	NPAR	1902593	2023-02-12T01:51:02Z	-48.785227500000005	72.34614583333334
1	579.79998779296875	110	26705.07982638889	0	0	NPAR	1902593	2023-02-12T01:54:57Z	-48.785227500000005	72.34614583333334
1	559.70001220703125	115	26705.082430555554	0	0	NPAR	1902593	2023-02-12T01:58:42Z	-48.785227500000005	72.34614583333334
1	540.29998779296875	105	26705.084976851853	0	0	NPAR	1902593	2023-02-12T02:02:22Z	-48.785227500000005	72.34614583333334
1	519.9000244140625	115	26705.087523148148	0	0	NPAR	1902593	2023-02-12T02:06:02Z	-48.785227500000005	72.34614583333334
1	500.20001220703125	115	26705.090185185185	0	0	NPAR	1902593	2023-02-12T02:09:52Z	-48.785227500000005	72.34614583333334
1	480.1000061035156	105	26705.09273148148	0	0	NPAR	1902593	2023-02-12T02:13:32Z	-48.785227500000005	72.34614583333334
1	460	105	26705.095162037036	0	0	NPAR	1902593	2023-02-12T02:17:02Z	-48.785227500000005	72.34614583333334
1	444.6000061035156	181	26705.097037037038	0	0	NPAR	1902593	2023-02-12T02:19:44Z	-48.785227500000005	72.34614583333334
1	434.8999938964844	194	26705.098310185185	0	0	NPAR	1902593	2023-02-12T02:21:34Z	-48.785227500000005	72.34614583333334
1	425.1000061035156	186	26705.099606481483	0	0	NPAR	1902593	2023-02-12T02:23:26Z	-48.785227500000005	72.34614583333334
1	415	190	26705.100925925926	0	0	NPAR	1902593	2023-02-12T02:25:20Z	-48.785227500000005	72.34614583333334
1	404.8999938964844	178	26705.102210648147	0	0	NPAR	1902593	2023-02-12T02:27:11Z	-48.785227500000005	72.34614583333334
1	394.8999938964844	184	26705.103483796298	0	0	NPAR	1902593	2023-02-12T02:29:01Z	-48.785227500000005	72.34614583333334
1	384.8999938964844	188	26705.10478009259	0	0	NPAR	1902593	2023-02-12T02:30:53Z	-48.785227500000005	72.34614583333334
1	375	196	26705.106111111112	0	0	NPAR	1902593	2023-02-12T02:32:48Z	-48.785227500000005	72.34614583333334
1	365.1000061035156	188	26705.10746527778	0	0	NPAR	1902593	2023-02-12T02:34:45Z	-48.785227500000005	72.34614583333334
1	355	166	26705.108726851853	0	0	NPAR	1902593	2023-02-12T02:36:34Z	-48.785227500000005	72.34614583333334
1	344.8999938964844	184	26705.109953703704	0	0	NPAR	1902593	2023-02-12T02:38:20Z	-48.785227500000005	72.34614583333334
1	335	196	26705.111261574075	0	0	NPAR	1902593	2023-02-12T02:40:13Z	-48.785227500000005	72.34614583333334
1	325.1000061035156	196	26705.112638888888	0	0	NPAR	1902593	2023-02-12T02:42:12Z	-48.785227500000005	72.34614583333334
1	315.1000061035156	170	26705.11394675926	0	0	NPAR	1902593	2023-02-12T02:44:05Z	-48.785227500000005	72.34614583333334
1	304.8999938964844	170	26705.115162037036	0	0	NPAR	1902593	2023-02-12T02:45:50Z	-48.785227500000005	72.34614583333334
1	294.8999938964844	188	26705.116412037038	0	0	NPAR	1902593	2023-02-12T02:47:38Z	-48.785227500000005	72.34614583333334
1	285	188	26705.11769675926	0	0	NPAR	1902593	2023-02-12T02:49:29Z	-48.785227500000005	72.34614583333334
1	275	186	26705.118993055556	0	0	NPAR	1902593	2023-02-12T02:51:21Z	-48.785227500000005	72.34614583333334
1	265	184	26705.120289351853	0	0	NPAR	1902593	2023-02-12T02:53:13Z	-48.785227500000005	72.34614583333334
1	254.89999389648438	186	26705.121585648147	0	0	NPAR	1902593	2023-02-12T02:55:05Z	-48.785227500000005	72.34614583333334
1	245.10000610351562	188	26705.122881944444	0	0	NPAR	1902593	2023-02-12T02:56:57Z	-48.785227500000005	72.34614583333334
1	235	186	26705.12417824074	0	0	NPAR	1902593	2023-02-12T02:58:49Z	-48.785227500000005	72.34614583333334
1	225	188	26705.125486111112	0	0	NPAR	1902593	2023-02-12T03:00:42Z	-48.785227500000005	72.34614583333334
1	214.89999389648438	188	26705.12681712963	0	0	NPAR	1902593	2023-02-12T03:02:37Z	-48.785227500000005	72.34614583333334
1	204.89999389648438	192	26705.128194444445	0	0	NPAR	1902593	2023-02-12T03:04:36Z	-48.785227500000005	72.34614583333334
1	194.89999389648438	164	26705.12945601852	0	0	NPAR	1902593	2023-02-12T03:06:25Z	-48.785227500000005	72.34614583333334
1	184.89999389648438	168	26705.130578703705	0	0	NPAR	1902593	2023-02-12T03:08:02Z	-48.785227500000005	72.34614583333334
1	175	168	26705.131724537037	0	0	NPAR	1902593	2023-02-12T03:09:41Z	-48.785227500000005	72.34614583333334
1	165	176	26705.132881944446	0	0	NPAR	1902593	2023-02-12T03:11:21Z	-48.785227500000005	72.34614583333334
1	154.89999389648438	190	26705.13412037037	0	0	NPAR	1902593	2023-02-12T03:13:08Z	-48.785227500000005	72.34614583333334
1	144.8000030517578	206	26705.135474537037	0	0	NPAR	1902593	2023-02-12T03:15:05Z	-48.785227500000005	72.34614583333334
1	135.1999969482422	232	26705.136921296296	0	0	NPAR	1902593	2023-02-12T03:17:10Z	-48.785227500000005	72.34614583333334
1	125.19999694824219	204	26705.13832175926	0	0	NPAR	1902593	2023-02-12T03:19:11Z	-48.785227500000005	72.34614583333334
1	115	180	26705.13954861111	0	0	NPAR	1902593	2023-02-12T03:20:57Z	-48.785227500000005	72.34614583333334
1	104.9000015258789	186	26705.140717592592	0	0	NPAR	1902593	2023-02-12T03:22:38Z	-48.785227500000005	72.34614583333334
1	98	76	26705.141550925928	0	0	NPAR	1902593	2023-02-12T03:23:50Z	-48.785227500000005	72.34614583333334
1	93.5999984741211	94	26705.14209490741	0	0	NPAR	1902593	2023-02-12T03:24:37Z	-48.785227500000005	72.34614583333334
1	88.5999984741211	102	26705.142719907406	0	0	NPAR	1902593	2023-02-12T03:25:31Z	-48.785227500000005	72.34614583333334
1	83.5	100	26705.143368055556	0	0	NPAR	1902593	2023-02-12T03:26:27Z	-48.785227500000005	72.34614583333334
1	78.5	102	26705.144016203703	0	0	NPAR	1902593	2023-02-12T03:27:23Z	-48.785227500000005	72.34614583333334
1	73.5	104	26705.1446875	0	0	NPAR	1902593	2023-02-12T03:28:21Z	-48.785227500000005	72.34614583333334
1	68.4000015258789	112	26705.14537037037	0	0	NPAR	1902593	2023-02-12T03:29:20Z	-48.785227500000005	72.34614583333334
1	63.5	106	26705.146064814813	0	0	NPAR	1902593	2023-02-12T03:30:20Z	-48.785227500000005	72.34614583333334
1	58.400001525878906	108	26705.146747685187	0	0	NPAR	1902593	2023-02-12T03:31:19Z	-48.785227500000005	72.34614583333334
1	53.29999923706055	110	26705.14744212963	0	0	NPAR	1902593	2023-02-12T03:32:19Z	-48.785227500000005	72.34614583333334
1	48.5	106	26705.148125	0	0	NPAR	1902593	2023-02-12T03:33:18Z	-48.785227500000005	72.34614583333334
1	43.5	98	26705.148773148147	0	0	NPAR	1902593	2023-02-12T03:34:14Z	-48.785227500000005	72.34614583333334
1	38.5	96	26705.149386574074	0	0	NPAR	1902593	2023-02-12T03:35:07Z	-48.785227500000005	72.34614583333334
1	33.5	88	26705.14996527778	0	0	NPAR	1902593	2023-02-12T03:35:57Z	-48.785227500000005	72.34614583333334
1	28.399999618530273	90	26705.150532407406	0	0	NPAR	1902593	2023-02-12T03:36:46Z	-48.785227500000005	72.34614583333334
1	23.5	88	26705.151099537037	0	0	NPAR	1902593	2023-02-12T03:37:35Z	-48.785227500000005	72.34614583333334
1	18.5	78	26705.151631944445	0	0	NPAR	1902593	2023-02-12T03:38:21Z	-48.785227500000005	72.34614583333334
1	13.399999618530273	78	26705.152141203704	0	0	NPAR	1902593	2023-02-12T03:39:05Z	-48.785227500000005	72.34614583333334
1	8.399999618530273	84	26705.152673611112	0	0	NPAR	1902593	2023-02-12T03:39:51Z	-48.785227500000005	72.34614583333334
1	3.200000047683716	130	26705.153391203705	0	0	NPAR	1902593	2023-02-12T03:40:53Z	-48.785227500000005	72.34614583333334
1	0.699999988079071	10	26705.156747685185	0	0	NPAR	1902593	2023-02-12T03:45:43Z	-48.785227500000005	72.34614583333334
2	971.9000244140625	20	26705.561747685184	0	0	PAR	1902593	2023-02-12T13:28:55Z	-48.7489415	72.33322383333334
2	995.0999755859375	20	26705.64508101852	0	0	PAR	1902593	2023-02-12T15:28:55Z	-48.7489415	72.33322383333334
2	1006.7999877929688	20	26705.728414351852	0	0	PAR	1902593	2023-02-12T17:28:55Z	-48.7489415	72.33322383333334
2	1004.7000122070312	20	26705.81173611111	0	0	PAR	1902593	2023-02-12T19:28:54Z	-48.7489415	72.33322383333334
2	1005	20	26705.89508101852	0	0	PAR	1902593	2023-02-12T21:28:55Z	-48.7489415	72.33322383333334
2	1002.5	20	26705.978414351852	0	0	PAR	1902593	2023-02-12T23:28:55Z	-48.7489415	72.33322383333334
2	1003.5999755859375	20	26706.061747685184	0	0	PAR	1902593	2023-02-13T01:28:55Z	-48.7489415	72.33322383333334
2	1005.2000122070312	20	26706.145069444443	0	0	PAR	1902593	2023-02-13T03:28:54Z	-48.7489415	72.33322383333334
2	1007.2000122070312	150	26706.156319444446	0	0	NPAR	1902593	2023-02-13T03:45:06Z	-48.7489415	72.33322383333334
2	995	60	26706.158668981483	0	0	NPAR	1902593	2023-02-13T03:48:29Z	-48.7489415	72.33322383333334
2	979.9000244140625	100	26706.160520833335	0	0	NPAR	1902593	2023-02-13T03:51:09Z	-48.7489415	72.33322383333334
2	960	110	26706.162951388887	0	0	NPAR	1902593	2023-02-13T03:54:39Z	-48.7489415	72.33322383333334
2	939.70001220703125	115	26706.165555555555	0	0	NPAR	1902593	2023-02-13T03:58:24Z	-48.7489415	72.33322383333334
2	919.9000244140625	115	26706.168217592593	0	0	NPAR	1902593	2023-02-13T04:02:14Z	-48.7489415	72.33322383333334
2	900.5999755859375	115	26706.17087962963	0	0	NPAR	1902593	2023-02-13T04:06:04Z	-48.7489415	72.33322383333334
2	879.9000244140625	100	26706.173368055555	0	0	NPAR	1902593	2023-02-13T04:09:39Z	-48.7489415	72.33322383333334
2	859.79998779296875	110	26706.17579861111	0	0	NPAR	1902593	2023-02-13T04:13:09Z	-48.7489415	72.33322383333334
2	839.5999755859375	110	26706.178368055556	0	0	NPAR	1902593	2023-02-13T04:16:51Z	-48.7489415	72.33322383333334
2	819.5999755859375	110	26706.180891203705	0	0	NPAR	1902593	2023-02-13T04:20:29Z	-48.7489415	72.33322383333334
2	799.79998779296875	115	26706.18349537037	0	0	NPAR	1902593	2023-02-13T04:24:14Z	-48.7489415	72.33322383333334
2	779.70001220703125	120	26706.18621527778	0	0	NPAR	1902593	2023-02-13T04:28:09Z	-48.7489415	72.33322383333334
2	760.0999755859375	100	26706.188761574074	0	0	NPAR	1902593	2023-02-13T04:31:49Z	-48.7489415	72.33322383333334
2	739.79998779296875	105	26706.191134259258	0	0	NPAR	1902593	2023-02-13T04:35:14Z	-48.7489415	72.33322383333334
2	719.70001220703125	105	26706.193564814814	0	0	NPAR	1902593	2023-02-13T04:38:44Z	-48.7489415	72.33322383333334
2	699.9000244140625	110	26706.19605324074	0	0	NPAR	1902593	2023-02-13T04:42:19Z	-48.7489415	72.33322383333334
2	680.0999755859375	110	26706.198599537038	0	0	NPAR	1902593	2023-02-13T04:45:59Z	-48.7489415	72.33322383333334
2	660.20001220703125	115	26706.201203703702	0	0	NPAR	1902593	2023-02-13T04:49:44Z	-48.7489415	72.33322383333334
2	640	120	26706.203923611112	0	0	NPAR	1902593	2023-02-13T04:53:39Z	-48.7489415	72.33322383333334
2	620.29998779296875	110	26706.20658564815	0	0	NPAR	1902593	2023-02-13T04:57:29Z	-48.7489415	72.33322383333334
2	599.70001220703125	110	26706.209131944444	0	0	NPAR	1902593	2023-02-13T05:01:09Z	-48.7489415	72.33322383333334
2	579.70001220703125	120	26706.21179398148	0	0	NPAR	1902593	2023-02-13T05:04:59Z	-48.7489415	72.33322383333334
2	559.5999755859375	100	26706.214351851853	0	0	NPAR	1902593	2023-02-13T05:08:40Z	-48.7489415	72.33322383333334
2	539.9000244140625	100	26706.21667824074	0	0	NPAR	1902593	2023-02-13T05:12:01Z	-48.7489415	72.33322383333334
2	519.9000244140625	110	26706.219085648147	0	0	NPAR	1902593	2023-02-13T05:15:29Z	-48.7489415	72.33322383333334
2	499.5	110	26706.221631944445	0	0	NPAR	1902593	2023-02-13T05:19:09Z	-48.7489415	72.33322383333334
2	479.79998779296875	115	26706.22423611111	0	0	NPAR	1902593	2023-02-13T05:22:54Z	-48.7489415	72.33322383333334
2	460.6000061035156	110	26706.226840277777	0	0	NPAR	1902593	2023-02-13T05:26:39Z	-48.7489415	72.33322383333334
2	444.6000061035156	185	26706.22880787037	0	0	NPAR	1902593	2023-02-13T05:29:29Z	-48.7489415	72.33322383333334
2	434.79998779296875	196	26706.23008101852	0	0	NPAR	1902593	2023-02-13T05:31:19Z	-48.7489415	72.33322383333334
2	424.8999938964844	196	26706.231400462962	0	0	NPAR	1902593	2023-02-13T05:33:13Z	-48.7489415	72.33322383333334
2	414.8999938964844	208	26706.232766203702	0	0	NPAR	1902593	2023-02-13T05:35:11Z	-48.7489415	72.33322383333334
2	405.20001220703125	172	26706.23408564815	0	0	NPAR	1902593	2023-02-13T05:37:05Z	-48.7489415	72.33322383333334
2	394.79998779296875	168	26706.235277777778	0	0	NPAR	1902593	2023-02-13T05:38:48Z	-48.7489415	72.33322383333334
2	385	170	26706.236435185187	0	0	NPAR	1902593	2023-02-13T05:40:28Z	-48.7489415	72.33322383333334
2	375	174	26706.23761574074	0	0	NPAR	1902593	2023-02-13T05:42:10Z	-48.7489415	72.33322383333334
2	365	174	26706.23883101852	0	0	NPAR	1902593	2023-02-13T05:43:55Z	-48.7489415	72.33322383333334
2	355	168	26706.240046296298	0	0	NPAR	1902593	2023-02-13T05:45:40Z	-48.7489415	72.33322383333334
2	345	178	26706.241261574072	0	0	NPAR	1902593	2023-02-13T05:47:25Z	-48.7489415	72.33322383333334
2	335	180	26706.242488425927	0	0	NPAR	1902593	2023-02-13T05:49:11Z	-48.7489415	72.33322383333334
2	325	176	26706.243738425925	0	0	NPAR	1902593	2023-02-13T05:50:59Z	-48.7489415	72.33322383333334
2	315	180	26706.245	0	0	NPAR	1902593	2023-02-13T05:52:48Z	-48.7489415	72.33322383333334
2	305	186	26706.246284722223	0	0	NPAR	1902593	2023-02-13T05:54:39Z	-48.7489415	72.33322383333334
2	294.8999938964844	202	26706.247627314813	0	0	NPAR	1902593	2023-02-13T05:56:35Z	-48.7489415	72.33322383333334
2	285.20001220703125	204	26706.248993055557	0	0	NPAR	1902593	2023-02-13T05:58:33Z	-48.7489415	72.33322383333334
2	275	176	26706.250277777777	0	0	NPAR	1902593	2023-02-13T06:00:24Z	-48.7489415	72.33322383333334
2	264.8999938964844	188	26706.25152777778	0	0	NPAR	1902593	2023-02-13T06:02:12Z	-48.7489415	72.33322383333334
2	255	202	26706.252881944445	0	0	NPAR	1902593	2023-02-13T06:04:09Z	-48.7489415	72.33322383333334
2	245.10000610351562	206	26706.254305555554	0	0	NPAR	1902593	2023-02-13T06:06:12Z	-48.7489415	72.33322383333334
2	235	184	26706.255648148148	0	0	NPAR	1902593	2023-02-13T06:08:08Z	-48.7489415	72.33322383333334
2	225.10000610351562	180	26706.25689814815	0	0	NPAR	1902593	2023-02-13T06:09:56Z	-48.7489415	72.33322383333334
2	214.89999389648438	176	26706.258159722223	0	0	NPAR	1902593	2023-02-13T06:11:45Z	-48.7489415	72.33322383333334
2	204.89999389648438	178	26706.259444444444	0	0	NPAR	1902593	2023-02-13T06:13:36Z	-48.7489415	72.33322383333334
2	194.8000030517578	196	26706.260763888888	0	0	NPAR	1902593	2023-02-13T06:15:30Z	-48.7489415	72.33322383333334
2	184.89999389648438	196	26706.26210648148	0	0	NPAR	1902593	2023-02-13T06:17:26Z	-48.7489415	72.33322383333334
2	174.89999389648438	214	26706.26349537037	0	0	NPAR	1902593	2023-02-13T06:19:26Z	-48.7489415	72.33322383333334
2	165	178	26706.264826388888	0	0	NPAR	1902593	2023-02-13T06:21:21Z	-48.7489415	72.33322383333334
2	155	184	26706.26607638889	0	0	NPAR	1902593	2023-02-13T06:23:09Z	-48.7489415	72.33322383333334
2	145	206	26706.267418981482	0	0	NPAR	1902593	2023-02-13T06:25:05Z	-48.7489415	72.33322383333334
2	135.10000610351562	194	26706.268761574072	0	0	NPAR	1902593	2023-02-13T06:27:01Z	-48.7489415	72.33322383333334
2	124.9000015258789	200	26706.270046296297	0	0	NPAR	1902593	2023-02-13T06:28:52Z	-48.7489415	72.33322383333334
2	115.0999984741211	218	26706.27138888889	0	0	NPAR	1902593	2023-02-13T06:30:48Z	-48.7489415	72.33322383333334
2	104.9000015258789	206	26706.272766203703	0	0	NPAR	1902593	2023-02-13T06:32:47Z	-48.7489415	72.33322383333334
2	97.9000015258789	86	26706.273703703704	0	0	NPAR	1902593	2023-02-13T06:34:08Z	-48.7489415	72.33322383333334
2	93.5	98	26706.274317129628	0	0	NPAR	1902593	2023-02-13T06:35:01Z	-48.7489415	72.33322383333334
2	88.5	98	26706.274953703705	0	0	NPAR	1902593	2023-02-13T06:35:56Z	-48.7489415	72.33322383333334
2	83.5	88	26706.275543981483	0	0	NPAR	1902593	2023-02-13T06:36:47Z	-48.7489415	72.33322383333334
2	78.4000015258789	98	26706.27613425926	0	0	NPAR	1902593	2023-02-13T06:37:38Z	-48.7489415	72.33322383333334
2	73.4000015258789	112	26706.276782407407	0	0	NPAR	1902593	2023-02-13T06:38:34Z	-48.7489415	72.33322383333334
2	68.4000015258789	104	26706.27747685185	0	0	NPAR	1902593	2023-02-13T06:39:34Z	-48.7489415	72.33322383333334
2	63.5	102	26706.278125	0	0	NPAR	1902593	2023-02-13T06:40:30Z	-48.7489415	72.33322383333334
2	58.5	92	26706.278738425925	0	0	NPAR	1902593	2023-02-13T06:41:23Z	-48.7489415	72.33322383333334
2	53.400001525878906	100	26706.279351851852	0	0	NPAR	1902593	2023-02-13T06:42:16Z	-48.7489415	72.33322383333334
2	48.5	108	26706.280011574076	0	0	NPAR	1902593	2023-02-13T06:43:13Z	-48.7489415	72.33322383333334
2	43.400001525878906	94	26706.280659722222	0	0	NPAR	1902593	2023-02-13T06:44:09Z	-48.7489415	72.33322383333334
2	38.5	102	26706.28127314815	0	0	NPAR	1902593	2023-02-13T06:45:02Z	-48.7489415	72.33322383333334
2	33.599998474121094	84	26706.281875	0	0	NPAR	1902593	2023-02-13T06:45:54Z	-48.7489415	72.33322383333334
2	28.5	98	26706.282465277778	0	0	NPAR	1902593	2023-02-13T06:46:45Z	-48.7489415	72.33322383333334
2	23.399999618530273	100	26706.283101851852	0	0	NPAR	1902593	2023-02-13T06:47:40Z	-48.7489415	72.33322383333334
2	18.399999618530273	106	26706.28377314815	0	0	NPAR	1902593	2023-02-13T06:48:38Z	-48.7489415	72.33322383333334
2	13.5	106	26706.28447916667	0	0	NPAR	1902593	2023-02-13T06:49:39Z	-48.7489415	72.33322383333334
2	8.399999618530273	106	26706.285185185185	0	0	NPAR	1902593	2023-02-13T06:50:40Z	-48.7489415	72.33322383333334
2	3.299999952316284	116	26706.285925925928	0	0	NPAR	1902593	2023-02-13T06:51:44Z	-48.7489415	72.33322383333334
2	0.8999999761581421	10	26706.286354166667	0	0	NPAR	1902593	2023-02-13T06:52:21Z	-48.7489415	72.33322383333334
2	3.9000000953674316	702	26706.29056712963	0	0	NPAR	1902593	2023-02-13T06:58:25Z	-48.7489415	72.33322383333334
2	0.699999988079071	6	26706.292939814815	0	0	NPAR	1902593	2023-02-13T07:01:50Z	-48.7489415	72.33322383333334
3	975.79998779296875	20	26706.708796296298	0	0	PAR	1902593	2023-02-13T17:00:40Z	-48.72606116666666	72.3096295
3	986	20	26706.79212962963	0	0	PAR	1902593	2023-02-13T19:00:40Z	-48.72606116666666	72.3096295
3	988.9000244140625	20	26706.875462962962	0	0	PAR	1902593	2023-02-13T21:00:40Z	-48.72606116666666	72.3096295
3	989.5999755859375	20	26706.958796296298	0	0	PAR	1902593	2023-02-13T23:00:40Z	-48.72606116666666	72.3096295
3	986.70001220703125	20	26707.04212962963	0	0	PAR	1902593	2023-02-14T01:00:40Z	-48.72606116666666	72.3096295
3	988.29998779296875	20	26707.125462962962	0	0	PAR	1902593	2023-02-14T03:00:40Z	-48.72606116666666	72.3096295
3	990.5	80	26707.15548611111	0	0	NPAR	1902593	2023-02-14T03:43:54Z	-48.72606116666666	72.3096295
3	981.20001220703125	140	26707.15798611111	0	0	NPAR	1902593	2023-02-14T03:47:30Z	-48.72606116666666	72.3096295
3	959.9000244140625	105	26707.16082175926	0	0	NPAR	1902593	2023-02-14T03:51:35Z	-48.72606116666666	72.3096295
3	940.0999755859375	110	26707.163310185184	0	0	NPAR	1902593	2023-02-14T03:55:10Z	-48.72606116666666	72.3096295
3	919.9000244140625	120	26707.16597222222	0	0	NPAR	1902593	2023-02-14T03:59:00Z	-48.72606116666666	72.3096295
3	900.5	105	26707.16857638889	0	0	NPAR	1902593	2023-02-14T04:02:45Z	-48.72606116666666	72.3096295
3	880	105	26707.171006944445	0	0	NPAR	1902593	2023-02-14T04:06:15Z	-48.72606116666666	72.3096295
3	859.9000244140625	105	26707.1734375	0	0	NPAR	1902593	2023-02-14T04:09:45Z	-48.72606116666666	72.3096295
3	839.79998779296875	105	26707.175868055554	0	0	NPAR	1902593	2023-02-14T04:13:15Z	-48.72606116666666	72.3096295
3	820	100	26707.178252314814	0	0	NPAR	1902593	2023-02-14T04:16:41Z	-48.72606116666666	72.3096295
3	799.9000244140625	105	26707.180613425928	0	0	NPAR	1902593	2023-02-14T04:20:05Z	-48.72606116666666	72.3096295
3	779.9000244140625	100	26707.18298611111	0	0	NPAR	1902593	2023-02-14T04:23:30Z	-48.72606116666666	72.3096295
3	759.70001220703125	105	26707.185358796298	0	0	NPAR	1902593	2023-02-14T04:26:55Z	-48.72606116666666	72.3096295
3	739.9000244140625	105	26707.187800925927	0	0	NPAR	1902593	2023-02-14T04:30:26Z	-48.72606116666666	72.3096295
3	719.9000244140625	120	26707.19040509259	0	0	NPAR	1902593	2023-02-14T04:34:11Z	-48.72606116666666	72.3096295
3	700.20001220703125	115	26707.193113425925	0	0	NPAR	1902593	2023-02-14T04:38:05Z	-48.72606116666666	72.3096295
3	679.5999755859375	105	26707.195659722223	0	0	NPAR	1902593	2023-02-14T04:41:45Z	-48.72606116666666	72.3096295
3	659.70001220703125	110	26707.19814814815	0	0	NPAR	1902593	2023-02-14T04:45:20Z	-48.72606116666666	72.3096295
3	640.29998779296875	110	26707.200694444444	0	0	NPAR	1902593	2023-02-14T04:49:00Z	-48.72606116666666	72.3096295
3	619.70001220703125	95	26707.20306712963	0	0	NPAR	1902593	2023-02-14T04:52:25Z	-48.72606116666666	72.3096295
3	599.70001220703125	105	26707.205393518518	0	0	NPAR	1902593	2023-02-14T04:55:46Z	-48.72606116666666	72.3096295
3	579.70001220703125	105	26707.2078125	0	0	NPAR	1902593	2023-02-14T04:59:15Z	-48.72606116666666	72.3096295
3	559.70001220703125	120	26707.210416666665	0	0	NPAR	1902593	2023-02-14T05:03:00Z	-48.72606116666666	72.3096295
3	540.20001220703125	110	26707.213078703702	0	0	NPAR	1902593	2023-02-14T05:06:50Z	-48.72606116666666	72.3096295
3	519.9000244140625	105	26707.21556712963	0	0	NPAR	1902593	2023-02-14T05:10:25Z	-48.72606116666666	72.3096295
3	500.20001220703125	110	26707.218055555557	0	0	NPAR	1902593	2023-02-14T05:14:00Z	-48.72606116666666	72.3096295
3	480.1000061035156	115	26707.22065972222	0	0	NPAR	1902593	2023-02-14T05:17:45Z	-48.72606116666666	72.3096295
3	460.5	115	26707.22332175926	0	0	NPAR	1902593	2023-02-14T05:21:35Z	-48.72606116666666	72.3096295
3	444.70001220703125	157	26707.225231481483	0	0	NPAR	1902593	2023-02-14T05:24:20Z	-48.72606116666666	72.3096295
3	435	176	26707.22638888889	0	0	NPAR	1902593	2023-02-14T05:26:00Z	-48.72606116666666	72.3096295
3	425	176	26707.227604166666	0	0	NPAR	1902593	2023-02-14T05:27:45Z	-48.72606116666666	72.3096295
3	415	172	26707.228796296295	0	0	NPAR	1902593	2023-02-14T05:29:28Z	-48.72606116666666	72.3096295
3	405.1000061035156	166	26707.23	0	0	NPAR	1902593	2023-02-14T05:31:12Z	-48.72606116666666	72.3096295
3	395	174	26707.23122685185	0	0	NPAR	1902593	2023-02-14T05:32:58Z	-48.72606116666666	72.3096295
3	385	180	26707.232453703702	0	0	NPAR	1902593	2023-02-14T05:34:44Z	-48.72606116666666	72.3096295
